sno,user_id,user_name,book_id,book_name,book_author,request_date,doi,dor
9749,REPA0187,Henry Tanaka,UNIA3758,Suzanne's Diary for Nicholas,James Patterson,2024-02-14,2024-02-17,2024-02-24
9750,REPA0005,Abigail Santos,UNIR7069,The Missing Child,Sandra Birdsell,2024-02-15,2024-02-17,2024-02-24
9751,REPA0112,Henry Lee,UNIU2346,Getting Off the Merry-Go-Round,Carla Perez,2024-02-14,2024-02-17,2024-02-24
9752,REPA0273,Elijah Choi,UNIR3812,Reflections on a Gift of Watermelon Pickle...: And Other Modern Verse,Stephen Dunning,2024-02-17,2024-02-17,2024-02-24
9753,REPA0390,Isabella Cohen,UNIO7900,With No Reservations (With No Reservations),Joan Bramsch,2024-02-16,2024-02-17,2024-02-24
9754,REPA0482,Ethan Santos,UNIE7410,City of Light,Lauren Belfer,2024-02-14,2024-02-17,2024-02-24
9755,REPA0378,Harper Paredes,UNIW9640,The psychic search,Shirley Harrison,2024-02-15,2024-02-17,2024-02-24
9756,REPA0074,Daniel Johnson,UNIC3191,Nightmare Abbey &amp; Crotchet Castle (Penguin English Library El 45),Thomas Love Peacock,2024-02-14,2024-02-17,2024-02-24
9757,REPA0108,Logan Choi,UNIK8815,The Captain Underpants Extra-Crunchy Book O' Fun,Dav Pilkey,2024-02-17,2024-02-17,2024-02-24
9758,REPA0504,Riley Smith,UNIE6047,Jed (Rock Creek Six),Linda Devlin,2024-02-17,2024-02-17,2024-02-24
9759,REPA0400,Elijah Tanaka,UNIP9400,Heart Of Gold,Kay Clifford,2024-02-14,2024-02-17,2024-02-24
9760,REPA0336,Jackson Santos,UNIR3073,A Girl Named Disaster,Nancy Farmer,2024-02-14,2024-02-17,2024-02-24
9761,REPA0514,Olivia Lee,UNIG2965,Makers of Rome: Nine Lives by Plutarch (Penguin Classics),Plutarch,2024-02-18,2024-02-18,2024-02-25
9762,REPA0565,Mia Johnson,UNIP4425,Little Quack,Lauren Thompson,2024-02-17,2024-02-18,2024-02-25
9763,REPA0578,Amelia Dubois,UNIU4966,Vestiaire de l'enfance,Patrick Modiano,2024-02-18,2024-02-18,2024-02-25
9764,REPA0079,Mia Santos,UNIU3668,Bells in Winter,Czeslaw Milosz,2024-02-18,2024-02-18,2024-02-25
9765,REPA0236,Hannah Patel,UNIW6278,Sweet Indulgence: 100 Great Desserts,Mandy Wagstaff,2024-02-15,2024-02-18,2024-02-25
9766,REPA0530,Alexander Cohen,UNIM9532,Te Tratare Como a Una Reina (Biblioteca breve),Rosa Montero,2024-02-16,2024-02-18,2024-02-25
9767,REPA0026,Riley Müller,UNII5237,Hard Eight,Janet Evanovich,2024-02-17,2024-02-18,2024-02-25
9768,REPA0472,Emma Baker,UNIK3470,Waterwoman,Lenore Hart,2024-02-15,2024-02-18,2024-02-25
9769,REPA0518,Alexander Paredes,UNIE1331,MY LADY MISCHIEF,Janet Louise Roberts,2024-02-15,2024-02-18,2024-02-25
9770,REPA0266,Isabella Johnson,UNIJ9545,A Caduceus Is for Killing,Diana Kirk,2024-02-15,2024-02-18,2024-02-25
9771,REPA0358,Abigail Brown,UNII7093,La Plus Belle Histoire des plantes,Jean-Marie Pelt,2024-02-19,2024-02-19,2024-02-26
9772,REPA0425,Ethan Verma,UNIQ1779,Dark Side (Loren Swift Mystery),Doug Hornig,2024-02-16,2024-02-19,2024-02-26
9773,REPA0352,Riley Singh,UNIU4861,The War Hound and the World's Pain,Michael Moorcock,2024-02-16,2024-02-19,2024-02-26
9774,REPA0318,Sebastian Sharma,UNIT7796,The Hungarians : A Thousand Years of Victory in Defeat,Paul Lendvai,2024-02-17,2024-02-19,2024-02-26
9775,REPA0407,Sophia O'Brien,UNIB7629,Poisoning Eros,Wrath James White,2024-02-16,2024-02-19,2024-02-26
9776,REPA0080,Ava Smith,UNIK8740,Twice,Lisa Miscione,2024-02-19,2024-02-19,2024-02-26
9777,REPA0260,Henry Rossi,UNIF0871,Darkness (Short Fiction S.),Bharati Mukherjee,2024-02-17,2024-02-19,2024-02-26
9778,REPA0490,Ava Rossi,UNIR8030,Children In The Game,Ross Macinnes,2024-02-17,2024-02-19,2024-02-26
9779,REPA0520,Mateo Silva,UNIB5379,The Perfect Elizabeth : A Tale of Two Sisters,Libby Schmais,2024-02-16,2024-02-19,2024-02-26
9780,REPA0399,Logan Sharma,UNIL0333,Created by,Richard Christian Matheson,2024-02-17,2024-02-19,2024-02-26
9781,REPA0185,Aiden Müller,UNIR3024,Fit To Be Tied,Joan Johnston,2024-02-19,2024-02-19,2024-02-26
9782,REPA0172,Sophia Johnson,UNIG5879,Scientific Progress Goes Boink,Bill Watterson,2024-02-18,2024-02-19,2024-02-26
9783,REPA0426,Sophia García,UNIW8198,Little Women (Great Illustrated Classics),Louisa May Alcott,2024-02-19,2024-02-19,2024-02-26
9784,REPA0130,Grace Silva,UNIO8397,Gentleman in Love,Barbara Cartland,2024-02-17,2024-02-19,2024-02-26
9785,REPA0078,Sebastian Paredes,UNIR3083,A Field Guide to Airplanes : of North America,M. R. Montgomery,2024-02-17,2024-02-19,2024-02-26
9786,REPA0516,Olivia Ali,UNII6029,Mad For The Dad (Fabulous Fathers) (Silhouette Romance),Terry Essig,2024-02-16,2024-02-19,2024-02-26
9787,REPA0555,Ella Kim,UNIB7021,Swell Foop (Xanth),Piers Anthony,2024-02-18,2024-02-19,2024-02-26
9788,REPA0073,Ava O'Brien,UNID7114,Krautrock Sampler,Julian Cope,2024-02-18,2024-02-19,2024-02-26
9789,REPA0528,Ethan Patel,UNII3115,Daily Life in Johnson's London,Richard Schwartz,2024-02-17,2024-02-20,2024-02-27
9790,REPA0130,Grace Silva,UNIA8532,Legacy,James A. Michener,2024-02-19,2024-02-20,2024-02-27
9791,REPA0248,Alexander Nguyen,UNII2952,Scorpion Rain,David Cole,2024-02-18,2024-02-20,2024-02-27
9792,REPA0156,Henry Müller,UNID1608,The Last Gunfighter: Showdown (Last Gunfighter),William W. Johnstone,2024-02-17,2024-02-20,2024-02-27
9793,REPA0559,Zoey Ali,UNIN9182,Cape Refuge,Terri Blackstock,2024-02-20,2024-02-20,2024-02-27
9794,REPA0573,Hannah Johnson,UNIL9151,Jimmy's Girl,Stephanie Gertler,2024-02-17,2024-02-20,2024-02-27
9795,REPA0183,Zoey Lopez,UNII2864,A B C MURDERS,Agatha Christie,2024-02-20,2024-02-20,2024-02-27
9796,REPA0580,Ava Lee,UNIS9276,Never Too Late: My Musical Life Story,John Holt,2024-02-17,2024-02-20,2024-02-27
9797,REPA0453,Ethan Marino,UNIT7816,Ever Flowing On,Michael Demaria,2024-02-19,2024-02-20,2024-02-27
9798,REPA0063,Jackson Baker,UNIR3650,The End of Utopia: Politics and Culture in an Age of Apathy,Russell Jacoby,2024-02-17,2024-02-20,2024-02-27
9799,REPA0312,Evelyn Müller,UNIS9334,Captive Splendors,Fern Michaels,2024-02-18,2024-02-20,2024-02-27
9800,REPA0316,Liam Haddad,UNIT1333,Easter Ideals,James A. Kuse,2024-02-18,2024-02-20,2024-02-27
9801,REPA0456,Riley Cohen,UNID0901,Little Clearing in the Woods (Little House),Maria D. Wilkes,2024-02-19,2024-02-20,2024-02-27
9802,REPA0436,Aiden Dubois,UNIR1460,Die MÃ?Â¶rderin.,Alexandros Papadiamantis,2024-02-17,2024-02-20,2024-02-27
9803,REPA0575,Lucas Johnson,UNIO5209,The Playgroup : A Novel,Nelsie Spencer,2024-02-21,2024-02-21,2024-02-28
9804,REPA0423,Ella Nguyen,UNIT0463,Who Cut the Cheese: A Cultural History of the Fart,Jim Dawson,2024-02-18,2024-02-21,2024-02-28
9805,REPA0199,Amelia Silva,UNIB4448,Cascading Style Sheets 2.0 Programmer's Reference,Eric A. Meyer,2024-02-20,2024-02-21,2024-02-28
9806,REPA0009,Noah Singh,UNIS5679,Mole's Hill: A Woodland Tale,Lois Ehlert,2024-02-20,2024-02-21,2024-02-28
9807,REPA0562,James Smith,UNIW0429,The Millennium : End of Time?  a New Beginning?,Alfred Mcbride,2024-02-20,2024-02-21,2024-02-28
9808,REPA0454,James Novak,UNIB0064,The Measure of a Heart (Women of the West),Janette Oke,2024-02-20,2024-02-21,2024-02-28
9809,REPA0346,Henry Cohen,UNIC8566,Dead Irish,John T. Lescroart,2024-02-19,2024-02-21,2024-02-28
9810,REPA0412,Sophia Baker,UNIC4728,Ripley Bogle,Robert Mclaim Wilson,2024-02-21,2024-02-21,2024-02-28
9811,REPA0212,Mia Baker,UNIH5371,The Willing Spirit,Piers Anthony,2024-02-18,2024-02-21,2024-02-28
9812,REPA0312,Evelyn Müller,UNIP8466,Drink of Deadly Wine,Kate Charles,2024-02-18,2024-02-21,2024-02-28
9813,REPA0029,Hannah Cohen,UNIE1049,Lady'S Choice,Jayne Ann Krentz,2024-02-21,2024-02-21,2024-02-28
9814,REPA0507,Sophia Dubois,UNIL4268,The Tree of Man (Modern Classics S.),Patrick White,2024-02-18,2024-02-21,2024-02-28
9815,REPA0386,Ethan García,UNIW8374,Amber Brown Goes Fourth,Paula Danziger,2024-02-18,2024-02-21,2024-02-28
9816,REPA0463,Mia Silva,UNIT6760,The Essential Wilderness Navigator (Ragged Mountain Press Essential Series on Outdoor Pursuits),David Seidman,2024-02-19,2024-02-21,2024-02-28
9817,REPA0561,Jackson Lopez,UNIQ3749,Locus Solus,Raymond Roussel,2024-02-18,2024-02-21,2024-02-28
9818,REPA0497,Logan Marino,UNIS9629,Objects of Desire: The Lives of Antiques and Those Who Pursue Them,Thatcher Freund,2024-02-20,2024-02-21,2024-02-28
9819,REPA0571,Mateo Kim,UNIX0939,Fire Brand (Lovestruck),Susan Kyle,2024-02-20,2024-02-21,2024-02-28
9820,REPA0031,Grace Ali,UNII4896,New Windmills: The Child in Time (New Windmills),Ian Mcewan,2024-02-20,2024-02-21,2024-02-28
9821,REPA0241,Henry Lopez,UNIA4029,Temporary Agency,Rachel Pollack,2024-02-21,2024-02-21,2024-02-28
9822,REPA0307,Sophia Haddad,UNIF8763,Managing Stress: The Practical Guide to Using Stress Positively,Ursula Markham,2024-02-20,2024-02-21,2024-02-28
9823,REPA0114,Lucas Smith,UNIA9250,Republican Party Reptile: Essays and Outrages,P.J. O'Rourke,2024-02-21,2024-02-22,2024-02-29
9824,REPA0091,Aiden Patel,UNIP6988,September Secret,Gail Vinall,2024-02-20,2024-02-22,2024-02-29
9825,REPA0114,Lucas Smith,UNIH3723,The Romance Reader: A Novel,Pearl Abraham,2024-02-21,2024-02-22,2024-02-29
9826,REPA0237,Mateo Choi,UNIN0424,An Alaska Anthology: Interpreting the Past,Stephen W. Haycox,2024-02-21,2024-02-22,2024-02-29
9827,REPA0483,Zoey Paredes,UNIV4716,Connecticut Yankee in King Arthur's Court,Mark Twain,2024-02-22,2024-02-22,2024-02-29
9828,REPA0516,Olivia Ali,UNIE6363,At the Japanese Table: New and Traditional Recipes,Lesley Downer,2024-02-22,2024-02-22,2024-02-29
9829,REPA0453,Ethan Marino,UNIQ1544,All the Brave Promises,Mary Lee Settle,2024-02-21,2024-02-22,2024-02-29
9830,REPA0473,Jackson Dubois,UNIK8636,The Voyage Out (World's Classics),Virginia Woolf,2024-02-19,2024-02-22,2024-02-29
9831,REPA0061,Mateo Lopez,UNIR0884,Dance of the Tiger,Bjorn Kurten,2024-02-19,2024-02-22,2024-02-29
9832,REPA0563,Sophia Singh,UNID0200,Just One Night,Carole Mortimer,2024-02-20,2024-02-22,2024-02-29
9833,REPA0366,Mason Dubois,UNII8162,Getting Lucky,Marilyn Pappano,2024-02-22,2024-02-22,2024-02-29
9834,REPA0370,Evelyn Tanaka,UNIW2972,The Most Beautiful Horse in the World,Diane Redmond,2024-02-21,2024-02-22,2024-02-29
9835,REPA0376,Aiden Kowalski,UNIT6668,The President's Health Security Plan: The Complete Draft and Final Reports of the White House Domestic Policy Council,White House Domestic Policy Council,2024-02-22,2024-02-22,2024-02-29
9836,REPA0496,Lucas Patel,UNIV3319,Letting Go,Lynn Hall,2024-02-21,2024-02-22,2024-02-29
9837,REPA0538,Ava Santos,UNIQ8069,AMY GRANT,Carol Leggett,2024-02-20,2024-02-22,2024-02-29
9838,REPA0425,Ethan Verma,UNIV3942,Le bras coupe (Collection Roman quÃ©bÃ©cois),Bernard Assiniwi,2024-02-19,2024-02-22,2024-02-29
9839,REPA0049,James Nguyen,UNIS7515,Thin Thighs in Thirty Days,Wendy Stehling,2024-02-22,2024-02-22,2024-02-29
9840,REPA0245,Sebastian Kowalski,UNII6598,Roberts Schwester. Sonderausgabe.,Petra Hammesfahr,2024-02-19,2024-02-22,2024-02-29
9841,REPA0182,Harper Novak,UNIA3095,The Cat Who Talked to Ghosts,Lilian Jackson Braun,2024-02-20,2024-02-22,2024-02-29
9842,REPA0413,Mateo Nguyen,UNIN2721,JOURNEY IXTLAN,Carlos Castaneda,2024-02-20,2024-02-22,2024-02-29
9843,REPA0078,Sebastian Paredes,UNIW3034,An Arcadian Death: An Inspector Alvarez Novel,Roderic Jeffries,2024-02-21,2024-02-23,2024-03-01
9844,REPA0553,Jackson Jensen,UNIP6034,Between Bites: Memoirs of a Hungry Hedonist,James Villas,2024-02-23,2024-02-23,2024-03-01
9845,REPA0470,Ethan Cohen,UNIF0373,Not Without My Daughter,Betty Mahmoody,2024-02-20,2024-02-23,2024-03-01
9846,REPA0294,Emma Novak,UNIF0072,The Deer at the River (Contemporary American Fiction),Joseph Caldwell,2024-02-20,2024-02-23,2024-03-01
9847,REPA0565,Mia Johnson,UNIE3146,By Possession,Madeline Hunter,2024-02-21,2024-02-23,2024-03-01
9848,REPA0410,Zoey Santos,UNIQ1260,Dark Forces,Kirby Mccauley,2024-02-21,2024-02-23,2024-03-01
9849,REPA0086,Ava Choi,UNIT1653,Moby Dick oder Der Wal,Herman Melville,2024-02-20,2024-02-23,2024-03-01
9850,REPA0332,Grace Kim,UNIE6286,Ming: A Novel of Seventeenth-Century China,Robert B Oxnam,2024-02-22,2024-02-23,2024-03-01
9851,REPA0562,James Smith,UNIE1215,Fortunes of the Heart,Marian Devon,2024-02-20,2024-02-23,2024-03-01
9852,REPA0205,Jackson Cohen,UNII2083,State of Emergency,Steve Pieczenik,2024-02-20,2024-02-23,2024-03-01
9853,REPA0518,Alexander Paredes,UNIJ6679,Robert Louis Stevenson: Young Storyteller,Francene Sabin,2024-02-22,2024-02-23,2024-03-01
9854,REPA0444,Alexander Santos,UNIN5873,The Bridesmaid's Survival Guide: A Hilarious Handbook to Womanhood's Most Dubious Distinction,Mary Kay Mcdermott,2024-02-23,2024-02-23,2024-03-01
9855,REPA0028,Ethan Lopez,UNII1217,Late Great Planet Earth,Hal Lindsey,2024-02-22,2024-02-23,2024-03-01
9856,REPA0037,Mia Dubois,UNIO1835,A Day in the Life of British Rail,Murray Brown,2024-02-23,2024-02-23,2024-03-01
9857,REPA0364,Liam Kowalski,UNIS6189,Daughters of the Moon: The Sacrifice - Book #5 (Daughters of the Moon),Lynne Ewing,2024-02-21,2024-02-23,2024-03-01
9858,REPA0093,Sophia Jensen,UNIO6296,StratÃ?Â©gies de nÃ?Â©gociation,Adam Sia,2024-02-20,2024-02-23,2024-03-01
9859,REPA0461,Liam Jensen,UNIU1957,God Is No Stranger,Elizabeth Turnbull,2024-02-22,2024-02-23,2024-03-01
9860,REPA0380,Elijah Cohen,UNIK0796,Xenozoic Tales: The New World (Xenozoic Tales),Mark Schultz,2024-02-22,2024-02-23,2024-03-01
9861,REPA0220,Jackson Rossi,UNIT4236,TÃ?Â¶dliche Versuchung.,Janet Evanovich,2024-02-23,2024-02-24,2024-03-02
9862,REPA0281,Mason Kim,UNIB5612,Double Dutch,Sharon M. Draper,2024-02-21,2024-02-24,2024-03-02
9863,REPA0557,Lucas O'Brien,UNIG6925,Remembering Denny,Calvin Trillin,2024-02-22,2024-02-24,2024-03-02
9864,REPA0002,Amelia Sharma,UNIR0689,Monsieur Pamplemousse on Vacation,Michael Bond,2024-02-22,2024-02-24,2024-03-02
9865,REPA0316,Liam Haddad,UNIJ9505,Christmas on Ganymede and Other Stories,Martin Greenberg,2024-02-22,2024-02-24,2024-03-02
9866,REPA0044,Alexander Kim,UNII4418,Die Midkemia- Saga 05. GefÃ?Â¤hrten des Blutes.,Raymond E. Feist,2024-02-21,2024-02-24,2024-03-02
9867,REPA0194,Isabella Dubois,UNIC6617,Skeleton Crew,Stephen King,2024-02-23,2024-02-24,2024-03-02
9868,REPA0424,Amelia Jensen,UNIG6106,At E.R.O.S.,Greg Iles,2024-02-24,2024-02-24,2024-03-02
9869,REPA0083,Olivia Baker,UNIE1454,Gabriel West : Still The One,Fiona Brand,2024-02-21,2024-02-24,2024-03-02
9870,REPA0446,Isabella Novak,UNIB0224,Poky Little Puppy (Sturdy Shape Book),Janette Sebring Lowrey,2024-02-23,2024-02-24,2024-03-02
9871,REPA0172,Sophia Johnson,UNIS9820,Time and Free Will: An Essay on the Immediate Data of Consciousness,Henri Bergson,2024-02-21,2024-02-24,2024-03-02
9872,REPA0263,Sophia Brown,UNIW2758,When your rope breaks,Stephen W Brown,2024-02-22,2024-02-24,2024-03-02
9873,REPA0176,Logan Jensen,UNIK8721,The Labyrinth Key,Howard V. Hendrix,2024-02-21,2024-02-24,2024-03-02
9874,REPA0087,Jackson Nguyen,UNIG7645,La Esposa Del Dios Del Fuego,Amy Tan,2024-02-22,2024-02-24,2024-03-02
9875,REPA0040,Lucas Santos,UNIO5232,The Jefferson Bible,Thomas Jefferson,2024-02-24,2024-02-24,2024-03-02
9876,REPA0059,Ava Marino,UNIA4805,Taliesin : Book One of the Pendragon Cycle (Pendragon Cycle),Stephen R. Lawhead,2024-02-22,2024-02-24,2024-03-02
9877,REPA0160,Sophia Santos,UNID2841,The Passions of Emma,Penn Williamson,2024-02-22,2024-02-24,2024-03-02
9878,REPA0572,Ava Haddad,UNIM0301,Home Before Morning : The Story of an Army Nurse in Vietnam,Lynda Vandevanter,2024-02-24,2024-02-24,2024-03-02
9879,REPA0206,Mia Jensen,UNIR3333,Avatar,Poul Anderson,2024-02-21,2024-02-24,2024-03-02
9880,REPA0295,Olivia Singh,UNII5264,In Transit,Mavis Gallant,2024-02-21,2024-02-24,2024-03-02
9881,REPA0278,Liam Verma,UNIM6161,The King of Vinland's Saga,Stuart Mirsky,2024-02-22,2024-02-24,2024-03-02
9882,REPA0202,Ella Choi,UNIQ8532,a royal proposition  (royal theme),Marion Lennox,2024-02-21,2024-02-24,2024-03-02
9883,REPA0310,Emma Silva,UNIK0365,Barney Fife's Guide to Life Love and Self-Defense,Len Oszustowicz,2024-02-24,2024-02-24,2024-03-02
9884,REPA0009,Noah Singh,UNIM6347,Reden ist immerhin Silber. Stories und Zitate.,Bernard Thurnheer,2024-02-21,2024-02-24,2024-03-02
9885,REPA0215,Elijah Patel,UNIV4323,When Our Parents Need Us: Caring For Aging Parents,Lynnita Mattock,2024-02-23,2024-02-24,2024-03-02
9886,REPA0305,Evelyn Jensen,UNIO3798,After the Light: What I Discovered on the Other Side of Life That Can Change Your World,Kimberly Clark Sharp,2024-02-24,2024-02-25,2024-03-03
9887,REPA0139,Mateo Tanaka,UNIK7016,By All Accounts,Paul Meredith,2024-02-22,2024-02-25,2024-03-03
9888,REPA0393,Sebastian Dubois,UNIF5044,Fifty Great Short Stories,Milton Crane,2024-02-23,2024-02-25,2024-03-03
9889,REPA0227,James Ali,UNIP8772,Shadow Marriage,Author Unknown,2024-02-22,2024-02-25,2024-03-03
9890,REPA0399,Logan Sharma,UNIK5413,LA Buena Tierra,Pearl S. Buck,2024-02-25,2024-02-25,2024-03-03
9891,REPA0054,Riley Novak,UNIM4498,Praise to the Moon: Magic &amp; Myth of the Lunar Cycle,Elen Hawke,2024-02-25,2024-02-25,2024-03-03
9892,REPA0338,Riley Kim,UNIN5732,The Wall,Mary Roberts Rinehart,2024-02-25,2024-02-25,2024-03-03
9893,REPA0012,Lucas Novak,UNIM5612,The Wind Whales of Ishmael,Philip Farmer,2024-02-23,2024-02-25,2024-03-03
9894,REPA0501,Ella Müller,UNIP0004,Sleepy Squirrel (Golden Sturdy Books),Amye Rosenberg,2024-02-22,2024-02-25,2024-03-03
9895,REPA0173,Noah Müller,UNIK8243,Islanders,Helen Rose Hull,2024-02-23,2024-02-25,2024-03-03
9896,REPA0189,Elijah Lee,UNIA5613,The Ice Child,Elizabeth Mcgregor,2024-02-24,2024-02-25,2024-03-03
9897,REPA0037,Mia Dubois,UNIT3796,Cuentos Eroticos De Verano (La sonrisa vertical),Montserrat Abello,2024-02-25,2024-02-25,2024-03-03
9898,REPA0088,Liam Dubois,UNIK6298,Un Coupable,Jean-Denis Bredin,2024-02-23,2024-02-25,2024-03-03
9899,REPA0514,Olivia Lee,UNIO2496,Witzy's Backyard Easter Hunt (Little Suzy's Zoo),Suzy Spafford,2024-02-24,2024-02-25,2024-03-03
9900,REPA0461,Liam Jensen,UNID0832,Das Fest,John Grisham,2024-02-25,2024-02-25,2024-03-03
9901,REPA0361,Noah Verma,UNIR5916,A Smile on the Face of the Tiger,Loren D. Estleman,2024-02-22,2024-02-25,2024-03-03
9902,REPA0291,Mateo Müller,UNIB0315,I Who Never Known Men,Jacqueline Harpman,2024-02-22,2024-02-25,2024-03-03
9903,REPA0152,Mia García,UNIJ2619,Apricots from Chernobyl,Josip Novakovich,2024-02-22,2024-02-25,2024-03-03
9904,REPA0263,Sophia Brown,UNIW3167,Travelers by Night,Vivien Alcock,2024-02-25,2024-02-25,2024-03-03
9905,REPA0307,Sophia Haddad,UNIM0386,Doctor Maisy (Maisy Books (Paperback)),Lucy Cousins,2024-02-22,2024-02-25,2024-03-03
9906,REPA0511,James Paredes,UNIL1507,Death of a Songbird (Birdwatcher's Mysteries),Christine Goff,2024-02-24,2024-02-25,2024-03-03
9907,REPA0162,Abigail Jensen,UNIL2427,Pentagon,Allen Drury,2024-02-24,2024-02-26,2024-03-04
9908,REPA0042,James Patel,UNIS5576,Environment 94/95,John Allen,2024-02-26,2024-02-26,2024-03-04
9909,REPA0032,Emma Sharma,UNIV1021,Out of Its Mind: Psychiatry in Crisis,J. Allan Hobson,2024-02-25,2024-02-26,2024-03-04
9910,REPA0378,Harper Paredes,UNIF6374,Intimate Enemies (Harlequin Presents),Jessica Steele,2024-02-24,2024-02-26,2024-03-04
9911,REPA0540,Mia Kim,UNIW6266,Three Men in a Boat,Jerome K. Jerome,2024-02-24,2024-02-26,2024-03-04
9912,REPA0535,Daniel Paredes,UNIK7151,Death and Breakfast: A Mystery,Gordon Inglis,2024-02-25,2024-02-26,2024-03-04
9913,REPA0438,Lucas Kowalski,UNIN1438,Magic of Oz,L. Frank Baum,2024-02-24,2024-02-26,2024-03-04
9914,REPA0535,Daniel Paredes,UNIF5293,The Crow: The Lazarus Heart (Crow),Poppy Z. Brite,2024-02-25,2024-02-26,2024-03-04
9915,REPA0267,Emma O'Brien,UNII2720,Night Sky (Collins Gem),Harper Collins,2024-02-24,2024-02-26,2024-03-04
9916,REPA0492,Amelia Cohen,UNIK8180,White Horses (Mira),Joan Wolf,2024-02-23,2024-02-26,2024-03-04
9917,REPA0207,Mason Jensen,UNID4278,Theory/Practice Hell,Eugene Kogan,2024-02-25,2024-02-26,2024-03-04
9918,REPA0408,Hannah Marino,UNIP1408,Rose Red (Faerie Tale Romance),Flora Speer,2024-02-23,2024-02-26,2024-03-04
9919,REPA0397,Amelia Tanaka,UNIS6321,The Pancake Man &amp; Friends: Stories That Raise the Spirit and Warm the Heart,Richard Speight,2024-02-25,2024-02-27,2024-03-05
9920,REPA0570,Evelyn Santos,UNID9735,Dragon's Milk (Dragon Chronicles),Susan Fletcher,2024-02-24,2024-02-27,2024-03-05
9921,REPA0005,Abigail Santos,UNIQ3406,Awaiting Grace : A Novel,Rosanne Daryl Thomas,2024-02-25,2024-02-27,2024-03-05
9922,REPA0271,Ava Lopez,UNIS8848,Fox: Poems 1998-2000,Adrienne Rich,2024-02-24,2024-02-27,2024-03-05
9923,REPA0065,Mason Singh,UNIA1844,Criminal Intent,William Bernhardt,2024-02-24,2024-02-27,2024-03-05
9924,REPA0143,Noah Marino,UNIW6599,Sin Limite,Santiago Belloch,2024-02-25,2024-02-27,2024-03-05
9925,REPA0324,Harper Marino,UNIS5944,Achttienhoog: Roman,Vincent Bijlo,2024-02-24,2024-02-27,2024-03-05
9926,REPA0034,Ava Ali,UNIC6710,The Dead Sea Scrolls : A New Translation,Michael O. Wise,2024-02-26,2024-02-27,2024-03-05
9927,REPA0553,Jackson Jensen,UNIU2202,Npp Brn Brs&amp;2mch Vac,Stan Berenstain,2024-02-27,2024-02-27,2024-03-05
9928,REPA0577,Mateo García,UNIC4299,The Breakthrough: The Race for the Superconductor,Robert M. Hazen,2024-02-24,2024-02-27,2024-03-05
9929,REPA0089,Hannah Dubois,UNIS2332,Is It Me?,Terry Wogan,2024-02-26,2024-02-27,2024-03-05
9930,REPA0409,Mateo Smith,UNIL4375,Extreme Paranoia: Nobody Knows the Trouble I'Ve Shot!,Ken Rolston,2024-02-24,2024-02-27,2024-03-05
9931,REPA0174,Alexander Novak,UNIW3617,MAROONED ON EDEN,Robert L. Forward,2024-02-26,2024-02-27,2024-03-05
9932,REPA0032,Emma Sharma,UNIS3552,Ibm y el holocausto,Rolando Costa Picazo,2024-02-27,2024-02-27,2024-03-05
9933,REPA0408,Hannah Marino,UNIS8986,Compass American Guides North Carolina (North Carolina (Compass American Guides)),Sheila Turnage,2024-02-24,2024-02-27,2024-03-05
9934,REPA0032,Emma Sharma,UNIH7598,Everywoman: A gynaecological guide for life (Faber paperbacks),Derek Llewellyn-Jones,2024-02-27,2024-02-27,2024-03-05
9935,REPA0435,Sophia Lee,UNIS2853,The Wizard of Oz,Charles Santore,2024-02-26,2024-02-27,2024-03-05
